Date,Open,High,Low,Close,Volume
2008-09-23,433.25,440.79,425.7201,429.27,10397900
2008-09-24,430.34,445.0,430.11,435.11,8475500
2008-09-25,438.84,450.0,435.98,439.6,10030500
2008-09-26,428.0,437.16,421.0301,431.04,10574400
2008-09-29,419.51,423.51,380.71,381.0,21504200
2008-09-30,395.98,425.08,392.32,400.52,6166400
2008-10-01,411.15,416.98,403.1,411.72,12457100
2008-10-02,409.79,409.98,386.0,390.49,11957800
2008-10-03,399.9,412.4999,383.07,386.91,15969800
2008-10-06,373.98,375.99,357.16,371.21,22418700
2008-10-07,373.33,374.98,345.37,346.01,22086600
2008-10-08,330.16,358.99,326.11,338.11,23629100
2008-10-09,344.52,348.5661,321.67,328.98,16133800
2008-10-10,313.16,341.89,310.3,332.0,21174400
2008-10-13,355.79,381.95,345.75,381.02,17793100
2008-10-14,393.53,394.5,357.0,362.71,15554000
2008-10-15,354.65,359.0,338.83,339.17,13429300
2008-10-16,332.76,356.5,309.44,353.02,32446900
2008-10-17,378.96,386.0,363.55,372.54,28469900
2008-10-20,379.75,380.98,359.59,379.32,13493200
2008-10-21,372.39,383.78,362.0,362.75,11552400
2008-10-22,356.99,369.69,344.0,355.67,13106800
2008-10-23,353.65,358.0,337.99,352.32,12944800
2008-10-24,326.47,350.47,324.74,339.29,14703200
2008-10-27,334.81,343.0,325.6,329.49,12388900
2008-10-28,339.05,369.31,328.51,368.75,16194500
2008-10-29,365.79,371.0,352.37,358.0,19493600
2008-10-30,368.46,372.0,358.37,359.69,15961800
2008-10-31,356.16,371.9599,354.27,359.36,14831700
2008-11-03,357.58,362.99,341.43,346.49,11897000
2008-11-04,353.44,372.36,345.5,366.94,14685100
2008-11-05,362.15,368.88,341.31,342.24,13879100
2008-11-06,339.97,344.42,325.81,331.22,17132400
2008-11-07,333.12,341.15,325.33099999999996,331.14,9353200
2008-11-10,328.0,329.444,309.47,318.78,16144000
2008-11-11,308.69,316.3,300.52099999999996,311.46,20272900
2008-11-12,302.05,312.4899,287.76,291.0,20082000
2008-11-13,291.77,313.0,280.0,312.08,26442900
2008-11-14,303.25,324.99,302.56,310.02,19015100
2008-11-17,303.0,310.16,297.95,300.12,15072500
2008-11-18,301.57,303.73,285.35,297.42,16675500
2008-11-19,295.39,300.19,278.58,280.18,15653500
2008-11-20,274.89,282.94,259.04,259.56,19539200
2008-11-21,262.51,269.37,247.3,262.43,20468500
2008-11-24,269.26,269.95,249.01,257.44,20089200
2008-11-25,268.68,286.66,267.32,282.05,21520800
2008-11-26,280.28,295.46,276.2,292.09,12700400
2008-11-28,290.58,296.45,288.2801,292.96,5125800
2008-12-01,286.68,287.3799,265.983,265.99,11410900
2008-12-02,269.73,277.78,262.5801,275.11,11667700
2008-12-03,269.85,281.36,265.34,279.43,11797700
2008-12-04,276.53,283.49,268.77,274.34,9763400
2008-12-05,271.02,284.24,264.02,283.99,13029300
2008-12-08,289.99,309.44,282.0,302.11,16272300
2008-12-09,297.69,318.0,297.01,305.97,13766000
2008-12-10,309.24,314.9,304.51,308.82,10463500
2008-12-11,304.17,312.88,297.8,300.22,12346000
2008-12-12,295.71,316.47,294.0,315.76,11432700
2008-12-15,314.01,318.49,305.11,310.67,13462300
2008-12-16,314.52,329.5,311.27,325.28,14105000
2008-12-17,318.64,322.13,312.42,315.24,11567800
2008-12-18,316.7,320.35,309.11,310.28,9517400
2008-12-19,316.27,317.79,309.0,310.17,11213900
2008-12-22,308.56,309.5,290.63,297.11,7827300
2008-12-23,300.43,303.31,296.67,298.02,7547800
2008-12-24,301.4799,306.34,298.38,302.95,3839100
2008-12-26,304.07,305.26,298.31,300.36,3914200
2008-12-29,300.22,301.38,291.58,297.42,7396300
2008-12-30,300.8,306.81,298.71,303.11,7679300
2008-12-31,304.2,311.0,302.6101,307.65,5767800
2009-01-02,308.5995,321.8199,305.5,321.32,7213700
2009-01-05,321.0,331.24,315.0,328.05,9768200
2009-01-06,332.98,340.79900000000004,326.39,334.06,12837500
2009-01-07,328.32,330.9099,318.75,322.01,8980000
2009-01-08,318.28,325.19,317.34,325.19,7194100
2009-01-09,327.5,327.5,313.4,315.07,8672300
2009-01-12,316.31,318.95,310.23,312.69,6601900
2009-01-13,311.77,320.6,310.39,314.32,8856100
2009-01-14,310.0,313.8,297.75,300.97,10924800
2009-01-15,297.57,303.58,286.79,298.99,11857100
2009-01-16,305.02,308.25,295.7,299.67,10438300
2009-01-20,299.14,299.5,282.75,282.75,10086300
2009-01-21,289.79,303.5,288.35,303.08,9839100
2009-01-22,298.04,309.35,295.15,306.5,16517400
2009-01-23,309.279,331.96,304.22,324.7,21444100
2009-01-26,324.85,328.0,320.56,323.87,9212100
2009-01-27,326.0,333.87,324.27,331.48,9844700
2009-01-28,337.98,352.33,336.31,348.67,15367400
2009-01-29,344.54,345.05,340.11,343.32,14553000
2009-01-30,344.69,348.8,336.001,338.53,9334600
2009-02-02,334.27,345.0,332.0,340.57,10403300
2009-02-03,342.57,343.0,333.8285,340.45,13099800
2009-02-04,340.296,354.44,339.17,343.0,13621100
2009-02-05,340.47,355.38,337.0,353.72,14514200
2009-02-06,356.46,373.81,355.44,371.28,14062100
2009-02-09,370.82,381.0,367.3,378.77,9944600
2009-02-10,375.26,377.5,357.89,358.51,14193100
2009-02-11,358.96,365.0,353.0,358.04,10452700
2009-02-12,353.16,363.62,351.48,363.05,11089400
2009-02-13,361.43,362.99,355.23,357.68,8285100
2009-02-17,345.59,347.09,339.69,342.66,11349400
2009-02-18,347.04,353.38,340.52,353.11,12036900
2009-02-19,357.5,359.8,341.41,342.64,9967400
2009-02-20,338.05,348.92,335.0,346.45,12421700
2009-02-23,347.0,349.8,329.55,330.06,10431700
2009-02-24,331.02,349.62,330.89,345.45,12179600
2009-02-25,342.15,352.3,338.92,341.64,12865300
2009-02-26,345.98,352.49,337.16,337.18,11199900
2009-02-27,332.95,343.82,331.11,337.99,10829100
2009-03-02,333.33,340.6999,326.0,327.16,11565400
2009-03-03,330.07,333.69,322.35,325.48,13036500
2009-03-04,323.16,329.0,315.38,318.92,15621100
2009-03-05,316.22,319.08,302.64,305.64,13046700
2009-03-06,307.22,310.19,294.249,308.57,14453900
2009-03-09,299.64599999999996,306.57,289.45,290.89,12929600
2009-03-10,298.25,310.5,294.25,308.17,13446900
2009-03-11,310.1,320.0,305.71,317.91,11835300
2009-03-12,317.54,325.0,313.65,323.53,10038100
2009-03-13,326.1,327.46,319.0301,324.42,7804900
2009-03-16,325.99,329.73,318.59,319.69,9883700
2009-03-17,320.18,335.34,319.09,335.34,9415500
2009-03-18,334.79,340.0,328.0537,333.1,10014300
2009-03-19,331.68,336.0,327.38,329.94,8214100
2009-03-20,330.3,332.99,326.34,330.16,9466300
2009-03-23,333.56,349.45,333.03,348.601,8534400
2009-03-24,346.5,353.84,344.0,347.32,7632300
2009-03-25,350.4,351.34,336.25,344.07,8663900
2009-03-26,353.13,359.16,348.5,353.29,11994500
2009-03-27,350.0,351.9961,345.47,347.7,6638900
2009-03-30,342.548,343.81,336.055,342.69,6182000
2009-03-31,348.934,353.51,346.176,348.06,7303200
2009-04-01,343.78,355.24,340.61,354.09,6595700
2009-04-02,363.31,369.76,360.32,362.5,8967000
2009-04-03,364.5,371.72,358.0,369.78,7572000
2009-04-06,367.0,369.82,361.4021,368.24,6554000
2009-04-07,362.6,363.75,355.31,358.65,7352800
2009-04-08,363.5,365.0,356.21,362.0,5524800
2009-04-09,369.5,374.35,366.25,372.5,6758400
2009-04-13,371.33,379.1,370.3,378.11,6094000
2009-04-14,376.94,376.99,365.6,368.91,6850300
2009-04-15,367.1,381.06,364.16,379.5,9851500
2009-04-16,381.5,392.9,381.02,388.74,20349800
2009-04-17,386.02,399.82,384.81,392.24,21440100
2009-04-20,386.15,390.65,375.89,379.3,8848900
2009-04-21,376.17,384.3,376.1,381.47,7383400
2009-04-22,381.75,390.0,379.01,383.86,6996500
2009-04-23,387.51,389.75,381.11,384.69,5212700
2009-04-24,386.05,393.18,380.5,389.49,6764000
2009-04-27,384.34,389.49,382.75,385.95,4576600
2009-04-28,383.75,389.05,381.54,383.71,5881300
2009-04-29,385.97,394.97,385.83,391.47,7212700
2009-04-30,395.76,403.75,394.8,395.97,8702600
2009-05-01,395.03,397.59,391.55,393.69,4850500
2009-05-04,398.17,402.4,394.79,401.9793,6399500
2009-05-05,399.98,405.0,397.25,402.99,4796700
2009-05-06,406.79,408.28,401.0,403.47,5260500
2009-05-07,404.1,404.99,392.5,396.61,5993600
2009-05-08,402.85,410.1284,395.0,407.33,7722400
2009-05-11,402.8,412.0,401.2,407.98,5113400
2009-05-12,410.01,410.99,395.11,399.01,7574000
2009-05-13,394.09,396.39,388.35,389.54,5679900
2009-05-14,388.8,392.21,384.69,387.5,5868100
2009-05-15,391.1,394.11,389.0905,390.0,6011300
2009-05-18,394.73,397.31,385.4,396.84,6696600
2009-05-19,396.1,401.64,393.0,398.88,5669300
2009-05-20,402.09,405.67,395.0,397.18,4563400
2009-05-21,396.3,402.84,393.837,396.5,5434100
2009-05-22,396.66,398.65,392.0005,393.5,3433700
2009-05-26,391.9495,405.0,390.0,404.36,6202700
2009-05-27,405.64,411.8585,404.81,405.56,6062500
2009-05-28,408.68,411.62,404.61,410.4,5332200
2009-05-29,412.11,417.2329,410.7,417.23,5291100
2009-06-01,418.73,429.6,418.53,426.56,6638100
2009-06-02,426.25,429.96,423.4,428.4,5241900
2009-06-03,426.0,432.463,424.0,431.65,7058500
2009-06-04,435.3,441.24,434.5,440.28,7268900
2009-06-05,445.07,447.34,439.46,444.32,7354200
2009-06-08,439.5,440.92,434.12,438.77,6191200
2009-06-09,438.58,440.5,431.76,435.62,6503200
2009-06-10,436.23,437.89,426.67,432.6,6711000
2009-06-11,431.77,433.73,428.37,429.0,5724600
2009-06-12,426.86,427.7,421.21,424.84,5830900
2009-06-15,421.5,421.5,414.0,416.77,7466300
2009-06-16,419.31,421.09,415.42,416.0,6093300
2009-06-17,416.19,419.72,411.56,415.16,6973200
2009-06-18,415.68,418.69,413.0,414.06,6164200
2009-06-19,418.21,420.46,414.58,420.09,8509600
2009-06-22,416.95,417.49,401.8901,407.35,8240500
2009-06-23,406.65,408.99,402.55,405.68,5793400
2009-06-24,408.74,412.23,406.56,409.29,4910600
2009-06-25,407.0,415.9,406.51,415.77,6082900
2009-06-26,413.68,428.23,413.11,425.32,6506800
2009-06-29,426.0,427.8,422.24,424.14,4334200
2009-06-30,424.0,427.21,418.22,421.59,5182600
2009-07-01,424.2,426.4,418.15,418.99,4616900
2009-07-02,415.41,415.41,406.81,408.49,5030100
2009-07-06,406.5,410.64,401.66,409.61,4520600
2009-07-07,408.24,409.19,395.9801,396.63,6512000
2009-07-08,400.0,406.0,398.06,402.49,6875500
2009-07-09,406.12,414.45,405.8,410.39,6544600
2009-07-10,409.575,417.37,408.7,414.4,5847300
2009-07-13,416.17400000000004,424.52,415.18,424.3,8083300
2009-07-14,423.71,426.73,420.87,424.69,5785800
2009-07-15,429.66,438.68,428.49,438.17,7546400
2009-07-16,436.68,445.75,434.1,442.6,13095800
2009-07-17,433.0,435.48,426.7,430.25,13694400
2009-07-20,429.88,432.8495,426.25,430.17,6300600
2009-07-21,430.94,431.9,425.72,427.9,5930400
2009-07-22,428.0,430.2,423.5,427.69,5168200
2009-07-23,428.68,441.21,425.5,437.342,6949400
2009-07-24,435.81,450.49,435.0,446.72,7246500
2009-07-27,446.04,446.75,437.61,444.8,5003700
2009-07-28,441.0,442.81,436.1,439.85,5059900
2009-07-29,437.23,437.8,431.885,436.24,3970000
2009-07-30,442.61,451.47,442.61,445.64,6390800
2009-07-31,449.98,452.7,442.43,443.05,5715000
2009-08-03,448.74,453.9,447.64,452.21,5175400
2009-08-04,449.37,454.0,448.43,453.73400000000004,4774800
2009-08-05,456.0,456.91,447.88,451.14,4679300
2009-08-06,454.3,454.88,448.53,450.36,4217500
2009-08-07,455.67,459.42,454.99,457.1,5081100
2009-08-10,455.14,458.41,453.79,456.61,3480500
2009-08-11,453.67,457.23,452.37800000000004,453.936,3421500
2009-08-12,455.41,461.75,454.92,458.58,4678100
2009-08-13,462.15,464.72,458.91,462.28,3986400
2009-08-14,462.78,463.18,456.89,460.0,3346800
2009-08-17,451.5,451.99,443.1205,444.89,5235100
2009-08-18,445.1,447.7,442.32,445.28,4697400
2009-08-19,439.99,445.0,438.5605,443.97,4505400
2009-08-20,452.0,462.18,451.23,460.41,7989800
2009-08-21,465.54,466.09,462.65,465.24,7113800
2009-08-24,467.35,470.09,464.425,468.73,4901800
2009-08-25,469.13,474.35,468.72,471.37,4677300
2009-08-26,472.76,473.0,466.7,468.0,3971600
2009-08-27,468.58,468.58,460.73,466.06,3993800
2009-08-28,469.26,472.37,463.38,464.75,3539600
2009-08-31,459.79,461.86,458.0,461.67,3911800
2009-09-01,459.68,466.82,454.42,455.76099999999997,5184600
2009-09-02,455.82,458.33,452.59,453.01,3605900
2009-09-03,455.82,458.25,455.0,457.52,3289100
2009-09-04,457.57,462.6,455.78,461.3,2995400
2009-09-08,464.29,466.99,455.84,458.62,5308000
2009-09-09,459.06,466.27,458.8,463.97,4386400
2009-09-10,466.65,470.94,462.0,470.94,5064100
2009-09-11,470.4,473.3,467.63,472.14,3801900
2009-09-14,470.51,476.8,470.05,475.12,3947400
2009-09-15,475.08,478.91,472.71,477.54,4791400
2009-09-16,479.8,489.37,478.48,488.29,5165400
2009-09-17,490.57,497.37,487.15,491.72,8957200
2009-09-18,496.77,496.98,491.23,491.46,6560400
2009-09-21,487.74,498.9,486.22,497.0,4228500
2009-09-22,500.92,501.99,497.81,499.06,6076300
2009-09-23,500.78,507.0,497.71,498.46,5402900
2009-09-24,500.47,501.41,493.0,496.77,5050100
2009-09-25,494.29,499.93,492.0,492.48,4095100
2009-09-28,494.84,501.5,493.295,498.53,3674900
2009-09-29,499.53,499.75,493.01,498.53,4194200
2009-09-30,500.0,500.14,487.24,495.85,6277100
2009-10-01,493.0,496.47,487.0,487.2,5620700
2009-10-02,483.74,491.74,482.6,484.58,5196300
2009-10-05,487.65,492.43,483.34,488.52,4284900
2009-10-06,491.7001,499.37,491.7001,498.74,5459100
2009-10-07,499.0,518.99,497.81,517.54,9738600
2009-10-08,519.57,523.25,513.34,514.18,8598900
2009-10-09,516.65,521.51,514.5,516.25,5470700
2009-10-12,523.42,525.76,519.3201,524.04,6637700
2009-10-13,524.39,527.46,521.38,526.11,6068700
2009-10-14,532.46,535.58,530.0,535.32,6510200
2009-10-15,533.75,536.9,527.27,529.91,12188500
2009-10-16,547.33,554.75,544.53,549.85,17666100
2009-10-19,552.69,553.6,548.73,552.09,6429300
2009-10-20,551.64,552.95,540.7,551.72,8079300
2009-10-21,549.91,559.35,549.0,551.1,7333800
2009-10-22,550.0,555.0,548.0,554.09,4668300
2009-10-23,555.25,557.89,551.2,553.69,4780600
2009-10-26,555.75,561.64,550.89,554.21,5934800
2009-10-27,550.97,554.56,544.16,548.29,6426500
2009-10-28,547.87,550.0,538.25,540.3,5130400
2009-10-29,543.01,551.83,541.0,551.05,5040100
2009-10-30,550.0,550.17,534.24,536.12,6930000
2009-11-02,537.08,539.46,528.241,533.99,6397700
2009-11-03,530.01,537.5,528.3001,537.29,4755600
2009-11-04,540.8,545.5,536.42,540.33,4660700
2009-11-05,543.49,549.77,542.664,548.65,3691700
2009-11-06,547.72,551.78,545.5,551.1,3649700
2009-11-09,555.45,562.58,554.23,562.51,5294500
2009-11-10,562.73,568.78,562.0,566.76,4457100
2009-11-11,570.48,573.5,565.86,570.56,4634700
2009-11-12,569.56,572.9,565.5,567.85,3768800
2009-11-13,569.29,572.51,566.61,572.05,3330200
2009-11-16,575.0,576.99,572.78,576.28,4394000
2009-11-17,574.87,577.5,573.72,577.49,3829500
2009-11-18,576.65,578.78,572.07,576.65,3096100
2009-11-19,573.77,574.0,570.0,572.99,4331600
2009-11-20,569.5,571.6,569.4,569.964,4008300
2009-11-23,576.49,586.6,575.86,582.35,5089900
2009-11-24,582.5,584.29,576.54,583.09,3207100
2009-11-25,586.4054,587.0599,582.69,585.74,2919400
2009-11-27,572.0,582.46,570.97,579.76,2766400
2009-11-30,580.63,583.67,577.11,583.0,3446700
2009-12-01,588.13,591.22,583.0,589.87,4635900
2009-12-02,590.98,593.01,586.22,587.51,3323000
2009-12-03,589.04,591.45,585.0,585.74,2854500
2009-12-04,593.02,594.832,579.18,585.01,5022100
2009-12-07,584.23,588.69,581.0,586.25,3269100
2009-12-08,583.5,590.66,582.0,587.05,3044900
2009-12-09,587.5,589.33,583.58,589.02,3558400
2009-12-10,590.44,594.71,590.41,591.5,3333200
2009-12-11,594.68,594.75,587.73,590.51,3436500
2009-12-14,595.24,597.31,592.6101,595.73,3822900
2009-12-15,593.3,596.38,590.99,593.14,4556200
2009-12-16,598.91,600.37,596.64,597.76,5613100
2009-12-17,596.44,597.64,593.76,593.94,5272300
2009-12-18,596.03,598.93,595.0,596.42,7055900
2009-12-21,597.95,599.84,595.67,598.68,5137200
2009-12-22,601.34,601.5,598.85,601.12,3757800
2009-12-23,603.5,612.8698,602.85,611.68,4141200
2009-12-24,612.93,619.52,612.2705,618.48,1715600
2009-12-28,621.66,625.99,618.48,622.87,3392400
2009-12-29,624.74,624.8425,618.29,619.4,2846700
2009-12-30,618.5,622.73,618.01,622.73,2928200
2009-12-31,624.75,625.4,619.98,619.98,2437100
2010-01-04,626.95,629.51,624.24,626.75,3908400
2010-01-05,627.18,627.84,621.54,623.99,6003300
2010-01-06,625.86,625.86,606.36,608.26,7949400
2010-01-07,609.4,610.0,592.65,594.1,12815700
2010-01-08,592.0,603.25,589.11,602.02,9439100
2010-01-11,604.46,604.46,594.04,601.11,14411300
2010-01-12,598.08,598.16,588.0,590.48,9696800
2010-01-13,576.49,588.38,573.9,587.09,12980200
2010-01-14,583.9,594.2,582.81,589.85,8471700
2010-01-15,591.59,593.56,578.04,580.0,10858100
2010-01-19,581.49,590.42,576.29,587.62,8624700
2010-01-20,585.98,585.98,575.29,580.41,6494800
2010-01-21,583.44,586.8185,572.251,582.98,12602700
2010-01-22,564.5,570.6,534.86,550.01,13587100
2010-01-25,546.59,549.8775,535.51,540.0,8830900
2010-01-26,537.97,549.6,536.29,542.42,8702200
2010-01-27,541.27,547.65,535.31,542.1,7920800
2010-01-28,544.49,546.9999,530.6,534.29,6451700
2010-01-29,538.49,540.99,525.61,529.944,8272700
2010-02-01,534.602,535.81,530.3,533.02,4497000
2010-02-02,534.9554,534.96,527.61,531.12,8184200
2010-02-03,528.67,542.1,528.23,540.82,5992200
2010-02-04,537.0,538.0,525.56,526.778,6748600
2010-02-05,528.4,533.4985,522.46,531.29,6305600
2010-02-08,532.5,542.0,531.5301,533.47,5383200
2010-02-09,539.54,541.53,535.07,536.44,5633500
2010-02-10,534.07,537.79,527.69,534.445,5343600
2010-02-11,532.25,540.49,529.5,536.4,4815100
2010-02-12,532.97,537.15,530.5,533.12,4554800
2010-02-16,537.14,544.13,534.3,541.3,7301400
2010-02-17,542.0,543.4,537.61,538.207,4055300
2010-02-18,537.54,545.01,536.14,543.22,4669100
2010-02-19,541.0,544.03,539.7,540.763,5101000
2010-02-22,547.35,547.5,541.0,542.8,4284900
2010-02-23,543.0,543.63,532.29,535.07,5739400
2010-02-24,534.39,538.44,530.51,531.47,4648500
2010-02-25,527.12,528.4899,520.0,526.43,6611700
2010-02-26,527.42,531.75,523.48,526.8,4094500
2010-03-01,529.2,533.29,527.74,532.69,4471300
2010-03-02,535.48,545.66,535.01,541.06,8704800
2010-03-03,542.36,548.12,539.25,545.32,6172600
2010-03-04,546.5,556.13,546.2,554.59,6361200
2010-03-05,561.35,567.67,559.9,564.21,7816500
2010-03-08,564.78,565.18,561.01,562.48,4768000
2010-03-09,559.85,564.66,556.5,560.19,6346800
2010-03-10,563.76,578.5,562.21,576.45,11298400
2010-03-11,574.26,586.21,574.2,581.14,8458100
2010-03-12,588.14,588.275,579.16,579.54,5501200
2010-03-15,566.68,569.45,556.0,563.18,9298400
2010-03-16,561.83,568.42,560.76,565.2,6856100
2010-03-17,568.3,571.4499,564.2501,565.56,6636500
2010-03-18,564.72,568.44,562.96,566.4,3550800
2010-03-19,566.23,568.0,557.28,560.0,9578800
2010-03-22,556.11,566.85,554.28,557.5,8001500
2010-03-23,557.04,558.312,542.0,549.0,10991500
2010-03-24,545.51,559.8495,539.7,557.33,13117200
2010-03-25,560.48,572.0,558.66,562.88,7853900
2010-03-26,565.27,567.39,560.0201,562.69,5387000
2010-03-29,563.0,564.72,560.57,562.45,6202700
2010-03-30,562.83,567.63,560.28,566.71,3951800
2010-03-31,565.05,569.74,562.81,567.12,6055500
2010-04-01,571.35,573.45,565.55,568.8,4201100
2010-04-05,570.9,574.88,569.0,571.01,3799100
2010-04-06,569.46,570.89,565.4,568.22,4116000
2010-04-07,567.3,568.75,561.86,563.54,5156800
2010-04-08,563.32,569.8515,560.05,567.49,3891100
2010-04-09,568.0,568.77,564.0,566.22,4109000
2010-04-12,567.35,574.0,566.22,572.73,4700000
2010-04-13,572.53,588.88,571.13,586.77,7816700
2010-04-14,590.06,592.34,584.01,589.0,6798500
2010-04-15,592.17,597.84,588.2869999999999,595.3,13510000
2010-04-16,563.0,568.81,549.63,550.145,24446500
2010-04-19,548.75,553.99,545.0,550.1,7780200
2010-04-20,554.17,559.6565,551.06,555.04,5948800
2010-04-21,556.46,560.25,552.16,554.3,4778200
2010-04-22,552.0,552.5,543.35,547.06,6554800
2010-04-23,547.25,549.32,542.27,544.99,4174600
2010-04-26,544.97,544.99,529.21,531.64,8728800
2010-04-27,528.94,538.33,527.235,529.06,7681700
2010-04-28,532.1,534.83,521.03,529.19,6805300
2010-04-29,533.37,536.5,526.67,532.0,6111600
2010-04-30,531.13,537.68,525.44,525.695,4865900
2010-05-03,526.5,532.92,525.08,530.6,3711800
2010-05-04,526.52,526.74,504.21,506.37,12140400
2010-05-05,500.98,515.72,500.4701,509.76,9155200
2010-05-06,508.75,517.52,460.0,498.67,9990100
2010-05-07,499.97,505.32,481.33,493.14,10167800
2010-05-10,513.97,522.82,512.6,521.65,8247700
2010-05-11,515.67,519.88,508.22,509.05,6638500
2010-05-12,512.04,512.04,502.0,505.39,7695800
2010-05-13,516.5,522.0,510.37,510.88,6644900
2010-05-14,509.77,510.99,496.25,507.53,8223700
2010-05-17,506.78,508.3608,498.35,507.97,5582000
2010-05-18,510.0,510.97,497.07,498.37,5645300
2010-05-19,496.26,499.44,487.74,494.43,6884500
2010-05-20,485.07,485.58,473.8015,475.01,9816700
2010-05-21,469.06,485.0,464.4,472.05,19362200
2010-05-24,480.73,489.79,476.8,477.16,8682500
2010-05-25,468.155,477.45,464.01,477.07,6028700
2010-05-26,482.07,489.76,475.0,475.47,6944200
2010-05-27,484.86,492.31,481.05,490.46,5612500
2010-05-28,492.74,493.45,483.0,485.63,5783800
2010-06-01,480.43,491.06,480.12,482.37,5328200
2010-06-02,486.68,493.8699,481.46,493.37,5076500
2010-06-03,495.11,508.0,494.7,505.6,7294000
2010-06-04,499.72,509.25,496.7,498.72,7832700
2010-06-07,499.06,500.9099,483.15,485.52,7258100
2010-06-08,487.85,488.84,477.54,484.78,5364800
2010-06-09,487.22,488.88,472.0,474.02,5452500
2010-06-10,480.37,488.5,475.84,487.01,5150600
2010-06-11,482.5,488.71,481.62,488.5,3559800
2010-06-14,494.48,494.5,483.19,483.19,4076700
2010-06-15,483.08,500.4,482.18,497.99,8510600
2010-06-16,496.17,504.0,496.11,501.27,4574000
2010-06-17,503.45,505.87,496.69,500.08,3950600
2010-06-18,502.51,503.47,498.13,500.03,5740000
2010-06-21,499.9,500.967,484.89,488.56,5961000
2010-06-22,489.9,496.6,485.73,486.25,4434900
2010-06-23,486.89,486.89,478.16,482.05,4054100
2010-06-24,479.66,482.75,473.26099999999997,475.1,3783400
2010-06-25,477.06,477.64599999999996,470.56,472.68,4485900
2010-06-28,472.59,477.55,469.01,472.08,3521000
2010-06-29,463.44,464.55,451.12,454.26,6997100
2010-06-30,454.96,457.83,444.72,444.95,7199100
2010-07-01,445.29,448.4,433.63,439.49,7020100
2010-07-02,441.62,442.2842,436.0,436.55,3868100
2010-07-06,444.0,447.6699,433.63,436.07,5115000
2010-07-07,438.31,451.29,435.38,450.2,6253100
2010-07-08,453.55,457.33,449.66,456.56,5332400
2010-07-09,471.96,473.26,462.78,467.49,8654300
2010-07-12,472.37,479.44,471.08,475.83,6662100
2010-07-13,482.25,492.99,480.28,489.2,7944600
2010-07-14,489.88,493.83,486.46,491.336,6229700
2010-07-15,491.73,494.7,482.68,494.02,9706600
2010-07-16,469.12,470.56,459.52,459.605,15633900
2010-07-19,461.01,469.65,457.52,466.18,9091400
2010-07-20,461.03,482.99,460.6,481.59,8100800
2010-07-21,484.0,485.7,475.4301,477.5,6552600
2010-07-22,483.23,488.98,482.48,484.81,4291100
2010-07-23,480.77,490.59,480.01,490.06,4524200
2010-07-26,489.09,490.749,484.88,488.97,3986400
2010-07-27,490.575,497.5,490.17,492.63,4897400
2010-07-28,494.94,495.25,482.67,484.35,4987000
2010-07-29,485.95,488.88,479.33,484.99,5345600
2010-07-30,479.65,487.36,479.14,484.85,4283900
2010-08-02,488.99,493.28,486.94,490.41,3713600
2010-08-03,490.5,492.46,486.76,489.83,3600900
2010-08-04,492.18,507.0,491.05,506.32,7617300
2010-08-05,505.89,508.6,503.559,508.1,4835900
2010-08-06,505.4,505.74,496.05,500.22,6632300
2010-08-09,502.25,505.5,501.3632,505.35,3740600
2010-08-10,502.35,506.0,498.57,503.71,4143800
2010-08-11,497.73,498.0,491.5,491.74,4441500
2010-08-12,483.94,494.75,482.51,492.01,4404700
2010-08-13,489.0,491.19,486.01,486.35,3865500
2010-08-16,483.68,489.87,480.5019,485.59,2607300
2010-08-17,488.53,494.7,486.03,490.52,3777600
2010-08-18,490.44,490.87,481.55,482.15,5367400
2010-08-19,481.01,482.51,467.25,467.97,7842100
2010-08-20,467.97,471.59,461.0201,462.02,7827300
2010-08-23,461.5,468.25,457.73,464.07,5966400
2010-08-24,457.7,458.37,450.92,451.39,5519800
2010-08-25,450.0,457.81,450.0,454.62,5179000
2010-08-26,456.06,457.26,450.44,450.98,3550400
2010-08-27,452.56,459.99,447.65,458.83,4620100
2010-08-30,459.15,459.76,452.421,452.69,2460300
2010-08-31,450.11,454.87,448.0,450.02,3889700
2010-09-01,454.98,464.94,452.5,460.33,6450100
2010-09-02,462.84,464.43,460.31,463.18,3365000
2010-09-03,470.52,471.88,467.44,470.3,5075700
2010-09-07,464.5,467.59,463.02,464.4,3416300
2010-09-08,465.19,472.4997,464.51,470.58,4798700
2010-09-09,477.83,480.4,470.58,476.18,4856300
2010-09-10,479.02,479.79,475.0801,476.14,3944600
2010-09-13,480.9,484.35,479.53,482.27,4478500
2010-09-14,482.01,484.75,480.08,480.43,4428500
2010-09-15,479.95,481.89,478.5,480.64,4800700
2010-09-16,479.95,482.45,479.41,481.06,3935000
2010-09-17,483.75,491.2,481.18,490.15,11271900
2010-09-20,492.5,510.41,492.06,508.28,8798100
2010-09-21,509.68,519.98,508.91,513.46,8923600
2010-09-22,512.86,517.78,511.68,516.0,5069100
2010-09-23,514.61,519.6885,511.3,513.48,4630100
2010-09-24,521.74,527.8290000000001,518.26,527.29,6707000
2010-09-27,528.8481,536.849,528.8478,530.41,6208500
2010-09-28,533.48,533.59,518.45,527.17,7302000
2010-09-29,527.85,532.9385,524.711,527.69,4340000
2010-09-30,529.16,531.869,518.92,525.79,6481700
2010-10-01,530.0,530.62,523.0,525.62,4445500
2010-10-04,524.95,528.25,518.8501,522.35,3877100
2010-10-05,528.38,540.0,526.55,538.23,7007100
